Student_ID,Attendance_Percent,Average_Marks,Assignments_Submitted,Late_Submissions,Previous_Failures,Attendance_Trend,Absenteeism_Risk,Late_Submission_Risk,Dropout_Risk
553,62,91,0,4,1,Increasing,Low,Low,Medium
554,58,48,8,0,3,Increasing,Low,Low,Low
555,42,25,0,5,1,Increasing,High,High,Low
556,75,35,2,8,3,Decreasing,Medium,High,Low
557,64,39,8,10,4,Stable,High,Low,High
558,35,99,10,0,2,Increasing,High,Low,Medium
559,98,90,4,7,1,Stable,Low,High,Low
560,76,97,8,7,1,Increasing,Low,Low,Low
561,54,62,8,2,0,Decreasing,High,Low,Low
562,95,45,5,8,4,Increasing,Low,High,Low
563,39,97,10,10,0,Decreasing,Low,High,Medium
564,85,90,0,10,4,Stable,Medium,High,High
565,59,52,9,7,4,Decreasing,High,High,High
566,34,45,6,2,3,Stable,High,Low,Low
567,62,64,5,9,0,Decreasing,High,Low,Medium
568,94,82,8,4,2,Increasing,Medium,Low,Low
569,47,86,6,2,4,Increasing,High,High,Medium
570,78,71,10,4,4,Decreasing,Medium,High,High
571,40,87,3,8,1,Stable,High,High,High
572,55,45,6,3,3,Stable,High,Low,Low
573,92,94,1,5,2,Stable,Medium,High,Low
574,88,21,5,2,4,Decreasing,High,Low,Low
575,56,33,5,2,1,Decreasing,High,Low,High
576,78,49,1,4,0,Decreasing,High,High,High
577,62,68,3,7,4,Decreasing,Low,High,Low
578,30,31,7,7,1,Stable,High,High,Medium
579,50,63,7,2,0,Stable,Medium,Low,Medium
580,84,52,7,7,3,Decreasing,Medium,High,High
581,35,32,7,10,0,Decreasing,High,Low,High
582,98,97,0,7,4,Stable,Medium,High,High
583,34,45,1,2,2,Stable,High,High,High
584,32,40,3,9,0,Increasing,High,High,Medium
585,82,47,8,9,2,Decreasing,Low,High,Medium
586,52,67,2,1,2,Increasing,Low,Low,Low
587,82,59,5,9,0,Stable,Low,High,Medium
588,66,85,6,1,3,Stable,Medium,Low,Medium
589,46,92,7,8,0,Decreasing,High,High,Low
590,30,98,6,6,1,Increasing,High,High,Low
591,80,96,2,5,2,Stable,Low,High,Medium
592,74,42,5,6,4,Increasing,Low,High,High
593,33,67,4,7,2,Increasing,High,Low,High
594,91,21,9,0,4,Increasing,Low,Low,Low
595,94,39,3,7,1,Increasing,Medium,High,Low
596,61,78,0,2,1,Increasing,Medium,High,Medium
597,63,65,6,2,1,Decreasing,Low,Low,Low
598,68,22,7,5,0,Decreasing,Low,High,Medium
599,55,74,1,3,2,Increasing,High,Low,High
600,63,31,6,3,4,Decreasing,High,Low,Low
601,83,59,5,3,1,Stable,Medium,Low,Medium
602,32,85,4,9,1,Increasing,High,High,High
603,79,97,3,8,4,Decreasing,Low,High,Low
604,41,35,1,7,2,Decreasing,High,High,High
605,94,53,9,2,2,Stable,Low,Low,High
606,83,63,5,0,4,Stable,Medium,Low,High
607,34,25,4,0,3,Stable,High,Low,High
608,86,96,1,0,2,Stable,Low,Low,High
609,46,83,9,3,4,Increasing,Low,Low,Medium
610,76,41,6,5,4,Decreasing,High,Low,Low
611,52,37,5,3,1,Decreasing,High,Low,Low
612,43,31,10,10,4,Stable,High,High,High
613,95,71,8,10,0,Decreasing,Low,Low,Medium
614,80,70,10,2,1,Decreasing,Low,High,Low
615,67,90,9,7,1,Decreasing,High,Low,High
616,93,67,4,7,2,Stable,High,High,High
617,67,38,8,5,3,Decreasing,High,High,Low
618,79,25,8,8,2,Decreasing,Medium,High,Low
619,59,46,0,9,0,Decreasing,High,Low,High
620,80,72,4,0,1,Increasing,Medium,High,High
621,92,67,8,7,1,Increasing,Medium,High,High
622,81,26,6,5,4,Decreasing,Low,High,Medium
623,67,78,5,0,3,Decreasing,Medium,Low,Medium
624,59,88,5,3,3,Decreasing,High,Low,Medium
625,80,30,10,4,4,Decreasing,Medium,Low,Low
626,34,34,6,6,0,Decreasing,High,Low,Low
627,58,83,0,7,3,Decreasing,High,High,Low
628,33,22,3,8,1,Increasing,High,High,Low
629,39,88,0,5,0,Stable,High,High,Medium
630,85,42,5,9,2,Decreasing,Medium,Low,High
631,46,72,3,8,2,Decreasing,High,High,High
632,46,56,0,3,0,Decreasing,High,High,Medium
633,98,28,8,7,1,Stable,Low,High,Low
634,63,34,3,2,2,Decreasing,Medium,Low,High
635,35,22,5,3,1,Decreasing,High,Low,Low
636,82,89,6,9,4,Stable,Low,Low,Low
637,95,36,7,3,3,Decreasing,Low,Low,Low
638,72,45,10,5,0,Stable,Medium,High,Low
639,52,40,8,8,3,Stable,High,High,High
640,84,91,8,5,4,Decreasing,Medium,High,High
641,45,40,7,0,2,Increasing,High,Low,High
642,37,30,9,4,1,Increasing,High,High,Low
643,33,57,10,8,1,Decreasing,High,High,High
644,33,91,2,4,4,Stable,Low,High,Medium
645,85,54,1,5,0,Stable,Low,High,Medium
646,54,33,4,2,3,Stable,High,High,High
647,96,33,0,7,2,Decreasing,Low,High,Medium
648,96,29,2,9,0,Increasing,Low,High,Low
649,56,31,0,10,4,Stable,Medium,High,High
650,61,57,2,3,4,Stable,High,Low,Medium
651,79,53,3,3,1,Decreasing,Medium,High,Medium
652,90,60,6,10,2,Increasing,Low,High,High
653,80,29,4,4,0,Increasing,Medium,High,Medium
654,48,36,4,9,1,Decreasing,High,High,Low
655,50,36,0,8,2,Increasing,High,High,Low
656,34,86,7,7,3,Decreasing,High,High,High
657,71,81,3,6,3,Stable,High,Low,Low
658,90,20,9,4,1,Decreasing,Medium,High,Low
659,51,31,4,8,0,Stable,High,High,High
660,50,23,1,8,2,Decreasing,High,High,High
661,99,61,0,9,3,Stable,Medium,High,Medium
662,30,32,8,9,3,Stable,High,Low,High
663,34,23,1,1,0,Decreasing,High,Low,Medium
664,41,88,5,3,1,Stable,High,Low,High
665,75,38,0,7,4,Increasing,Medium,High,Low
666,63,21,0,0,2,Decreasing,High,Low,High
667,78,31,8,4,3,Increasing,Medium,High,Low
668,74,93,3,7,4,Stable,Low,High,High
669,56,25,8,1,0,Stable,High,Low,High
670,55,27,10,1,1,Stable,High,Low,Medium
671,76,70,4,7,2,Decreasing,High,Low,Low
672,85,30,6,9,0,Stable,Low,High,Medium
673,92,82,0,8,1,Increasing,Low,High,Low
674,77,76,5,6,0,Increasing,Medium,High,Medium
675,90,31,7,7,3,Decreasing,Low,High,High
676,55,92,0,4,3,Increasing,High,High,Low
677,65,21,8,0,4,Decreasing,High,Low,Medium
678,30,27,2,3,0,Decreasing,High,High,High
679,37,30,0,1,3,Stable,High,Low,High
680,81,72,0,2,1,Increasing,Low,Low,Medium
681,76,29,10,2,4,Increasing,Low,Low,Medium
682,85,27,5,8,2,Increasing,Low,Low,Low
683,43,55,10,9,0,Stable,High,Low,Medium
684,57,95,5,3,3,Decreasing,High,Low,Low
685,31,33,0,1,1,Increasing,High,Low,Low
686,55,73,2,2,0,Increasing,High,High,Low
687,43,40,6,2,1,Increasing,High,Low,Medium
688,88,69,9,6,4,Increasing,Medium,Low,Low
689,85,58,2,7,3,Stable,Low,High,Low
690,36,39,2,10,3,Decreasing,Medium,High,Low
691,32,26,2,5,4,Increasing,High,High,Medium
692,52,28,6,3,1,Increasing,High,Low,High
693,47,20,3,5,0,Decreasing,High,High,High
694,67,45,3,10,1,Stable,Low,High,Medium
695,44,57,2,0,0,Stable,High,Low,High
696,93,57,9,9,4,Stable,Low,High,Low
697,57,80,10,7,2,Stable,High,High,Medium
698,68,63,8,0,0,Increasing,High,Low,Medium
699,86,63,1,4,3,Decreasing,High,High,High
700,46,93,3,1,3,Decreasing,High,Low,Medium
701,73,81,7,5,3,Decreasing,High,High,High
702,54,25,5,8,1,Stable,High,Low,High
703,46,36,6,4,1,Stable,High,High,Low
704,42,70,6,3,1,Decreasing,High,Low,High
705,54,57,1,1,3,Increasing,High,High,High
706,97,43,3,2,0,Stable,Low,High,Medium
707,39,70,9,5,3,Increasing,High,High,High
708,96,29,9,7,0,Decreasing,Low,Low,High
709,47,91,5,7,1,Stable,High,High,Medium
710,63,40,2,4,2,Increasing,Low,High,High
711,37,89,8,4,1,Stable,High,High,High
712,69,76,3,9,4,Decreasing,Medium,High,Low
713,71,58,9,2,0,Decreasing,Low,Low,Medium
714,70,52,1,6,2,Decreasing,High,High,High
715,35,78,5,5,1,Increasing,High,Low,Medium
716,81,37,0,0,2,Stable,Low,Low,Low
717,55,75,5,3,3,Stable,High,Low,Low
718,93,76,9,5,0,Stable,Medium,High,Medium
719,88,95,0,10,4,Decreasing,Low,High,High
720,85,67,7,5,3,Increasing,Medium,Low,High
721,88,61,4,10,2,Decreasing,Medium,High,Low
722,99,46,5,2,1,Decreasing,Medium,Low,Medium
723,62,93,1,5,0,Increasing,High,High,High
724,82,71,1,9,4,Decreasing,High,High,Low
725,51,61,8,5,1,Decreasing,High,High,High
726,50,51,2,8,4,Stable,High,High,High
727,99,45,5,8,0,Increasing,Low,High,Low
728,99,44,9,1,2,Increasing,Medium,Low,Low
729,33,94,4,3,4,Stable,High,High,Low
730,91,42,3,8,0,Increasing,Medium,High,Low
731,91,76,9,3,4,Stable,High,Low,Low
732,53,71,1,7,1,Decreasing,High,High,Low
733,84,50,7,9,4,Increasing,Medium,High,High
734,38,83,9,2,1,Increasing,High,Low,Medium
735,32,90,6,2,1,Decreasing,High,High,High
736,60,52,10,8,0,Decreasing,High,Low,Low
737,69,21,1,10,3,Increasing,Low,High,High
738,65,37,5,9,4,Increasing,Medium,High,High
739,53,66,7,7,2,Increasing,High,Low,High
740,35,52,6,0,1,Stable,High,Low,Medium
741,95,54,0,9,3,Increasing,Medium,High,Low
742,33,70,4,1,1,Increasing,Low,Low,Medium
743,35,37,1,2,3,Decreasing,High,High,Low
744,80,91,5,10,3,Decreasing,Medium,High,High
745,91,49,6,1,2,Stable,Low,Low,High
746,86,63,6,2,3,Decreasing,Low,Low,Low
747,95,72,2,7,2,Increasing,Low,High,Medium
748,37,29,6,10,0,Increasing,High,Low,High
749,55,71,4,10,1,Stable,High,Low,Low
750,80,68,7,5,2,Decreasing,High,Low,High
751,74,30,7,6,1,Decreasing,High,Low,Low
752,73,85,6,9,4,Decreasing,High,Low,Low
753,34,77,5,9,0,Stable,High,High,Medium
754,99,55,1,5,4,Decreasing,Low,High,Medium
755,55,52,5,0,4,Decreasing,High,Low,High
756,97,66,10,10,3,Decreasing,Low,High,Medium
757,48,32,8,2,3,Increasing,High,Low,High
758,49,59,1,0,4,Stable,High,Low,Medium
759,41,87,0,9,3,Increasing,High,High,Low
760,76,61,10,8,1,Stable,Medium,High,Low
761,30,38,4,8,3,Decreasing,Medium,High,Low
762,43,38,10,4,4,Increasing,High,High,High
763,93,77,5,3,3,Decreasing,High,Low,High
764,67,42,2,8,3,Decreasing,High,High,High
765,66,73,7,8,2,Stable,High,Low,Low
766,40,99,6,2,2,Decreasing,High,High,Low
767,32,84,1,4,4,Increasing,High,High,Low
768,62,31,6,2,1,Stable,Medium,Low,High
769,35,43,0,9,0,Stable,High,High,Medium
770,79,53,8,1,0,Increasing,Medium,Low,Medium
771,39,72,6,0,4,Decreasing,High,Low,Medium
772,34,27,5,9,1,Decreasing,High,High,Low
773,52,37,1,1,1,Decreasing,High,Low,High
774,39,76,2,7,1,Decreasing,High,High,Low
775,73,24,0,10,2,Decreasing,Medium,High,Low
776,31,45,9,7,4,Stable,High,Low,High
777,42,49,4,2,0,Stable,High,Low,Low
778,69,73,8,6,1,Increasing,High,Low,Medium
779,31,32,5,6,4,Decreasing,High,High,Low
780,94,48,4,1,0,Decreasing,Medium,Low,Low
781,92,22,2,8,2,Decreasing,Low,High,Medium
782,46,77,4,2,3,Increasing,High,Low,High
783,38,95,7,1,0,Decreasing,High,Low,Low
784,44,21,1,2,0,Stable,High,High,High
785,53,94,4,1,0,Decreasing,High,High,Low
786,67,47,5,7,3,Increasing,High,Low,High
787,64,96,9,4,1,Stable,High,High,High
788,78,95,7,2,3,Stable,High,Low,Low
789,98,21,7,4,0,Stable,Medium,High,High
790,91,26,4,10,2,Decreasing,High,High,High
791,89,45,8,10,0,Increasing,Low,High,Low
792,79,95,3,7,2,Increasing,Low,High,High
793,38,35,8,6,4,Decreasing,High,High,High
794,63,42,10,5,2,Increasing,Low,High,High
795,64,59,6,0,0,Stable,Medium,Low,Low
796,30,79,5,9,3,Stable,High,High,High
797,69,92,3,0,0,Increasing,High,Low,Low
798,93,51,1,0,0,Increasing,Medium,High,Medium
799,51,34,7,9,4,Decreasing,High,High,High
800,89,32,5,7,1,Decreasing,Low,High,High
801,93,24,2,7,0,Decreasing,Medium,High,Low
802,40,94,6,6,4,Decreasing,High,Low,Medium
803,43,93,9,5,3,Decreasing,High,Low,High
804,89,71,6,3,4,Decreasing,Medium,Low,High
805,59,96,5,0,4,Stable,High,Low,Medium
806,64,60,1,8,2,Increasing,Low,High,Medium
807,66,72,7,0,1,Decreasing,Low,Low,Medium
808,34,69,0,3,1,Stable,High,High,High
809,55,34,0,2,3,Increasing,High,High,Low
810,91,26,5,6,4,Increasing,Low,Low,Medium
811,33,59,4,4,3,Increasing,High,High,High
812,71,47,8,4,3,Decreasing,High,High,High
813,47,51,6,3,1,Decreasing,High,Low,Medium
814,69,34,1,0,1,Decreasing,Low,Low,High
815,68,89,6,4,1,Increasing,Medium,High,High
816,43,84,2,3,0,Increasing,High,Low,Low
817,61,23,0,9,4,Stable,High,High,High
818,80,30,10,7,3,Stable,Low,Low,Medium
819,67,45,7,1,4,Stable,Medium,Low,Medium
820,52,80,2,7,3,Stable,High,High,Low
821,92,56,10,0,3,Increasing,Low,Low,High
822,44,42,7,3,3,Decreasing,High,Low,High
823,54,59,6,2,3,Decreasing,High,Low,High
824,46,96,1,4,2,Decreasing,High,High,Low
825,95,42,0,4,2,Decreasing,Medium,High,Medium
826,82,35,6,4,0,Stable,Medium,Low,High
827,80,80,0,3,1,Increasing,Medium,High,High
828,68,87,5,7,3,Decreasing,Low,High,Low
829,80,99,10,2,4,Increasing,Low,Low,High
830,99,50,9,3,2,Stable,Medium,Low,Low
831,35,72,10,0,1,Stable,High,Low,Low
832,96,44,9,6,0,Decreasing,High,High,High
833,36,63,7,0,1,Decreasing,High,Low,High
834,80,31,6,1,3,Stable,High,Low,High
835,71,28,3,10,1,Stable,Medium,High,High
836,93,31,0,6,3,Increasing,Low,High,Medium
837,44,88,0,0,2,Stable,Medium,High,High
838,58,73,3,10,2,Increasing,High,High,High
839,62,73,4,2,3,Stable,High,High,High
840,56,47,6,5,4,Increasing,Medium,High,Low
841,65,75,3,5,2,Stable,Medium,High,Medium
842,58,88,9,5,4,Stable,High,High,High
843,67,96,0,10,3,Increasing,High,High,High
844,86,77,10,1,3,Increasing,Low,High,Low
845,56,97,9,1,2,Decreasing,High,Low,High
846,84,94,6,5,4,Decreasing,Low,High,High
847,62,61,1,9,3,Stable,High,Low,Low
848,97,57,10,4,2,Stable,Low,High,High
849,95,87,1,6,3,Increasing,Low,Low,High
850,39,72,7,6,1,Stable,High,High,Low
851,34,52,9,4,1,Decreasing,Medium,High,High
852,67,90,9,7,2,Increasing,Medium,Low,High
853,42,75,9,9,3,Stable,Medium,High,High
854,60,91,4,5,2,Increasing,Low,High,Low
855,76,70,9,4,0,Decreasing,Medium,Low,Low
856,81,93,1,3,2,Decreasing,Medium,High,Medium
857,85,62,4,6,2,Decreasing,Medium,High,High
858,44,34,7,3,1,Stable,High,Low,High
859,58,57,5,4,1,Stable,High,High,Medium
860,37,34,2,4,3,Stable,High,High,Low
861,34,24,7,0,2,Stable,High,Low,Low
862,58,73,8,0,2,Stable,High,Low,Medium
863,76,70,4,2,3,Stable,Medium,Low,Low
864,97,29,1,10,4,Decreasing,Medium,Low,High
865,74,31,1,2,3,Decreasing,Low,High,High
866,31,23,6,1,1,Stable,High,High,Low
867,56,37,0,1,1,Decreasing,High,Low,High
868,65,99,9,5,2,Increasing,High,Low,High
869,65,55,1,0,1,Stable,Medium,High,Medium
870,55,44,9,5,3,Increasing,High,Low,High
871,72,95,3,4,2,Stable,Low,Low,Medium
872,56,55,0,5,3,Stable,High,High,Low
873,98,86,3,4,3,Decreasing,Medium,High,High
874,49,28,10,6,2,Increasing,High,High,High
875,40,80,9,0,4,Decreasing,High,Low,High
876,67,72,4,2,1,Stable,Medium,Low,Low
877,35,37,8,5,0,Increasing,High,Low,High
878,52,62,0,0,0,Stable,High,Low,Low
879,76,54,4,10,0,Decreasing,High,Low,High
880,75,82,1,10,1,Stable,Medium,High,Medium
881,41,97,8,6,4,Stable,High,High,Low
882,42,23,5,3,3,Decreasing,High,Low,High
883,91,60,1,2,2,Stable,Medium,Low,High
884,89,64,2,9,4,Increasing,Medium,High,Low
885,72,69,7,8,0,Decreasing,Low,High,High
886,97,98,0,0,1,Stable,Low,Low,Low
887,34,47,2,7,1,Decreasing,High,High,High
888,66,61,9,0,2,Stable,High,Low,Low
889,60,99,0,4,3,Decreasing,Low,Low,Low
890,38,95,10,9,4,Decreasing,High,High,High
891,80,88,10,7,4,Increasing,Low,High,High
892,58,20,7,5,4,Decreasing,High,High,High
893,69,58,0,6,3,Increasing,High,High,Low
894,70,36,4,10,3,Decreasing,Medium,High,Low
895,40,54,3,7,3,Decreasing,High,High,High
896,52,65,6,5,2,Stable,Low,Low,Medium
897,30,61,4,10,1,Stable,High,High,High
898,75,58,7,5,0,Stable,Medium,High,Low
899,50,68,10,10,3,Decreasing,High,High,Low
900,65,81,0,5,1,Decreasing,Low,High,High
901,83,57,4,4,3,Increasing,Low,High,Low
902,86,42,3,7,0,Increasing,Medium,High,High
903,30,41,2,1,3,Increasing,High,High,Low
904,92,23,4,6,1,Stable,Medium,High,High
905,83,68,9,3,2,Stable,Low,Low,Low
906,84,78,2,0,0,Increasing,Medium,High,Low
907,69,92,7,4,1,Decreasing,High,High,Low
908,44,87,2,2,4,Stable,High,Low,Low
909,50,90,0,3,4,Stable,High,Low,High
910,76,21,8,6,4,Increasing,Low,High,Low
911,82,68,8,4,2,Stable,Low,High,Low
912,38,50,5,3,3,Increasing,High,Low,High
913,81,59,9,0,3,Stable,Medium,Low,Medium
914,86,67,0,5,3,Decreasing,Medium,High,Low
915,55,70,7,10,2,Decreasing,High,High,High
916,70,62,1,9,4,Stable,Medium,High,High
917,64,74,8,5,3,Increasing,High,High,Low
918,92,68,7,6,2,Stable,High,High,High
919,54,99,2,0,2,Increasing,High,High,Low
920,67,76,4,3,1,Stable,High,Low,Medium
921,31,96,8,8,3,Decreasing,High,Low,High
922,36,34,0,9,4,Decreasing,High,High,High
923,63,46,8,5,0,Stable,Medium,High,Medium
924,46,87,3,1,2,Stable,Medium,Low,Low
925,72,99,3,3,1,Stable,High,Low,Low
926,88,83,3,5,0,Decreasing,High,Low,Medium
927,80,49,9,3,2,Decreasing,Low,Low,Low
928,83,55,8,9,1,Increasing,Medium,High,Low
929,53,86,5,6,3,Stable,High,High,Low
930,54,68,10,2,1,Stable,Low,High,Low
931,81,95,7,5,2,Decreasing,Low,High,Medium
932,99,74,3,3,3,Stable,Low,High,Medium
933,62,75,2,2,4,Increasing,Low,High,Low
934,78,87,0,2,1,Stable,Medium,Low,Low
935,58,63,9,1,0,Decreasing,High,Low,High
936,92,50,6,10,3,Stable,Medium,Low,Low
937,51,77,3,2,3,Decreasing,High,Low,Medium
938,55,72,7,9,4,Increasing,High,Low,High
939,57,98,2,0,1,Increasing,Low,High,Medium
940,78,42,0,2,0,Stable,Low,Low,High
941,78,47,4,8,4,Stable,Low,High,Low
942,49,35,1,3,1,Decreasing,High,Low,High
943,92,56,2,2,0,Increasing,Medium,Low,High
944,90,40,5,7,0,Increasing,Low,High,High
945,78,98,2,0,2,Increasing,Low,Low,Medium
946,30,36,2,4,0,Increasing,High,High,High
947,42,56,5,0,1,Stable,Medium,Low,Low
948,80,96,4,6,4,Stable,Low,High,High
949,85,38,9,4,4,Decreasing,Medium,Low,Low
950,91,49,8,1,2,Increasing,Medium,Low,Medium
951,61,64,0,0,1,Stable,High,Low,Low
952,59,37,2,10,0,Stable,High,High,High
953,58,97,2,6,2,Increasing,High,High,High
954,78,81,10,0,3,Stable,Low,Low,Low
955,74,55,5,2,1,Decreasing,High,Low,Low
956,59,71,7,10,2,Decreasing,High,High,High
957,45,38,2,5,4,Increasing,High,High,High
958,69,63,2,5,2,Decreasing,High,High,High
959,48,26,5,6,3,Stable,Medium,Low,High
960,47,63,7,10,1,Decreasing,High,High,High
961,30,87,5,10,2,Stable,High,High,High
962,76,53,9,0,0,Increasing,Medium,Low,Low
963,95,85,2,6,1,Increasing,Medium,High,Low
964,67,88,3,1,2,Stable,High,Low,High
965,80,74,0,5,2,Stable,Low,High,Low
966,92,29,7,7,1,Decreasing,Medium,High,High
967,33,61,3,4,4,Stable,High,High,High
968,30,60,5,9,0,Increasing,High,Low,Low
969,37,96,10,2,1,Stable,High,Low,Low
970,58,88,2,10,0,Decreasing,High,High,Low
971,84,29,10,7,0,Decreasing,Medium,High,Low
972,32,29,10,7,1,Stable,High,High,High
973,61,79,5,3,2,Decreasing,High,Low,High
974,39,70,10,7,4,Decreasing,High,High,Low
975,63,40,8,4,0,Increasing,Medium,Low,Medium
976,84,27,8,10,0,Stable,Low,High,High
977,61,84,9,4,2,Increasing,High,High,High
978,79,97,2,2,1,Increasing,Low,High,Low
979,36,49,2,6,4,Decreasing,High,High,Low
980,37,68,3,10,0,Increasing,High,High,High
981,94,28,6,10,0,Stable,High,High,Low
982,86,36,2,8,1,Stable,Medium,High,Low
983,96,88,9,8,2,Stable,Medium,Low,High
984,88,77,7,0,3,Increasing,Medium,Low,High
985,83,76,10,0,2,Stable,Low,Low,Medium
986,96,81,7,9,0,Stable,Low,Low,Medium
987,80,71,5,10,0,Increasing,Low,Low,Low
988,37,80,3,4,4,Increasing,High,High,Low
989,63,59,10,0,2,Increasing,Low,Low,Medium
990,64,57,10,3,3,Increasing,Medium,Low,Low
991,61,62,4,0,4,Decreasing,Low,Low,Medium
992,75,82,1,1,3,Increasing,High,High,High
993,45,38,5,1,4,Increasing,High,Low,Low
994,97,69,2,3,2,Stable,Low,Low,Medium
995,66,52,5,7,0,Stable,Medium,High,Low
996,83,32,4,1,3,Increasing,Low,Low,High
997,43,97,1,8,2,Increasing,High,High,Medium
998,84,81,4,8,3,Increasing,Low,High,Medium
999,77,62,4,1,2,Stable,Low,Low,Medium
1000,36,68,8,0,4,Stable,High,Low,High
1001,36,55,10,9,2,Increasing,High,High,Medium
1002,62,29,7,9,4,Stable,High,High,High
1003,52,25,6,8,0,Stable,High,High,High
1004,48,76,2,1,4,Increasing,High,Low,High
1005,48,20,9,7,1,Stable,High,High,Low
1006,65,90,3,2,0,Increasing,Low,High,High
1007,58,77,5,0,2,Decreasing,High,Low,Low
1008,89,40,2,10,2,Decreasing,Medium,High,High
1009,31,99,10,0,1,Decreasing,High,Low,Low
1010,30,75,8,9,2,Stable,High,High,Low
1011,76,39,7,1,0,Decreasing,Low,Low,Medium
1012,98,73,5,6,0,Stable,Low,High,High
1013,49,44,3,5,4,Increasing,High,High,High
1014,40,47,6,10,3,Decreasing,High,Low,Low
1015,31,24,10,1,2,Stable,High,Low,High
1016,96,40,2,3,1,Decreasing,Low,Low,Medium
1017,41,37,9,1,0,Stable,High,Low,High
1018,49,66,7,0,0,Stable,High,Low,Medium
1019,34,89,0,2,0,Increasing,High,Low,Low
1020,66,76,2,3,3,Stable,Low,Low,High
1021,67,38,10,9,3,Stable,Low,Low,Low
1022,38,84,4,4,2,Decreasing,Medium,High,Low
1023,82,22,4,4,1,Increasing,Medium,High,High
1024,73,61,9,6,3,Stable,High,High,Low
1025,53,40,1,9,4,Decreasing,High,High,High
1026,59,59,9,7,3,Increasing,High,Low,Low
1027,88,86,7,8,0,Stable,Medium,High,Medium
1028,43,44,4,6,1,Decreasing,Medium,High,Low
1029,38,74,6,4,2,Increasing,Medium,Low,Medium
1030,69,71,6,8,3,Increasing,High,High,Low
1031,95,63,4,7,0,Increasing,Low,High,Low
1032,54,75,7,9,4,Increasing,High,High,High
1033,51,74,8,8,4,Stable,High,High,High
1034,33,89,3,9,2,Stable,High,High,Low
1035,55,96,3,7,2,Increasing,Low,High,Medium
1036,87,92,7,5,3,Increasing,Medium,Low,Low
1037,58,85,0,3,2,Stable,High,Low,Low
1038,66,38,3,8,0,Decreasing,Low,High,Low
1039,99,26,5,8,0,Increasing,Medium,Low,Medium
1040,47,82,3,9,0,Stable,High,High,High
1041,71,61,5,9,3,Stable,Low,Low,Low
1042,70,61,4,8,3,Decreasing,Low,High,High
1043,67,78,8,9,2,Stable,High,High,High
1044,63,39,9,2,3,Increasing,High,Low,High
1045,46,92,8,10,0,Stable,High,High,Low
1046,66,36,3,2,1,Increasing,Low,Low,High
1047,54,46,3,10,0,Stable,High,High,Low
1048,56,66,7,5,1,Increasing,High,High,Medium
1049,86,21,9,5,2,Increasing,Low,High,High
1050,60,82,3,5,4,Stable,Medium,High,Low
1051,35,81,1,4,3,Increasing,Medium,High,High
1052,69,38,1,4,3,Stable,Low,Low,High
1053,41,36,0,1,0,Stable,High,Low,Low
1054,82,88,4,6,0,Stable,Low,High,High
1055,39,58,5,3,1,Increasing,Low,Low,Medium
1056,74,90,8,2,3,Stable,Medium,Low,Medium
1057,46,58,4,7,2,Decreasing,High,High,Medium
1058,55,55,5,3,0,Increasing,High,Low,Low
1059,91,59,5,10,3,Decreasing,Low,Low,Medium
1060,75,64,2,3,4,Decreasing,High,Low,High
1061,93,23,3,7,1,Decreasing,Medium,High,High
1062,31,44,0,0,0,Decreasing,High,Low,High
1063,83,88,3,8,0,Stable,Medium,High,Medium
1064,94,49,0,6,2,Decreasing,High,High,High
1065,80,95,4,1,0,Increasing,Low,High,Low
1066,82,87,10,10,3,Decreasing,Medium,High,Low
1067,65,48,10,5,3,Decreasing,High,High,Low
1068,55,92,7,7,3,Decreasing,High,High,High
1069,58,87,7,10,4,Stable,High,Low,Medium
1070,50,70,4,4,4,Decreasing,High,High,Low
1071,40,43,9,5,0,Decreasing,High,High,High
1072,69,33,1,9,4,Decreasing,High,High,Low
1073,40,88,5,7,4,Increasing,Medium,High,Low
1074,65,37,0,5,2,Stable,Medium,High,High
1075,88,61,6,8,4,Stable,Low,High,Medium
1076,68,76,10,8,1,Stable,Medium,High,High
1077,83,31,3,8,1,Increasing,Medium,High,High
1078,84,36,4,5,1,Decreasing,Medium,High,Low
